first_order_month,months_since,product_category_name,n_cohort,n_active,retention_pct
2018-04-01,1,relogios_presentes,450,1,0.0022222222222222222
2018-04-01,1,telefonia,237,2,0.0084388185654008432
2018-04-01,1,utilidades_domesticas,396,1,0.0025252525252525255
2018-04-01,2,automotivo,318,1,0.0031446540880503146
2018-04-01,2,bebes,210,1,0.0047619047619047623
2018-04-01,2,bebidas,28,1,0.035714285714285712
2018-04-01,2,beleza_saude,608,5,0.0082236842105263153
2018-04-01,2,cama_mesa_banho,570,1,0.0017543859649122807
2018-04-01,2,informatica_acessorios,457,3,0.0065645514223194746
2018-04-01,2,instrumentos_musicais,55,1,0.018181818181818181
2018-04-01,2,moveis_decoracao,440,2,0.0045454545454545452
2018-04-01,2,relogios_presentes,450,1,0.0022222222222222222
2018-04-01,2,utilidades_domesticas,396,5,0.012626262626262626
2018-04-01,3,beleza_saude,608,1,0.0016447368421052631
2018-04-01,3,cama_mesa_banho,570,1,0.0017543859649122807
2018-04-01,3,casa_construcao,58,1,0.017241379310344827
2018-04-01,3,esporte_lazer,506,3,0.0059288537549407111
2018-04-01,3,informatica_acessorios,457,1,0.0021881838074398249
2018-04-01,3,malas_acessorios,51,1,0.0196078431372549
2018-04-01,3,moveis_decoracao,440,2,0.0045454545454545452
2018-04-01,3,moveis_escritorio,84,1,0.011904761904761904
2018-04-01,3,perfumaria,152,1,0.0065789473684210523
2018-04-01,3,relogios_presentes,450,1,0.0022222222222222222
2018-04-01,3,telefonia,237,1,0.0042194092827004216
2018-04-01,3,utilidades_domesticas,396,2,0.0050505050505050509
2018-04-01,4,alimentos_bebidas,16,1,0.0625
2018-04-01,4,bebes,210,1,0.0047619047619047623
2018-04-01,4,cool_stuff,186,1,0.0053763440860215058
2018-04-01,4,eletronicos,200,1,0.005
2018-04-01,4,esporte_lazer,506,4,0.0079051383399209481
2018-04-01,4,utilidades_domesticas,396,2,0.0050505050505050509
2018-05-01,0,agro_industria_e_comercio,8,8,1
2018-05-01,0,alimentos,35,35,1
2018-05-01,0,alimentos_bebidas,14,14,1
2018-05-01,0,artes,33,33,1
2018-05-01,0,artes_e_artesanato,1,1,1
2018-05-01,0,artigos_de_festas,3,3,1
2018-05-01,0,artigos_de_natal,6,6,1
2018-05-01,0,audio,20,20,1
2018-05-01,0,automotivo,285,285,1
2018-05-01,0,bebes,211,211,1
2018-05-01,0,bebidas,29,29,1
2018-05-01,0,beleza_saude,652,652,1
2018-05-01,0,brinquedos,204,204,1
2018-05-01,0,cama_mesa_banho,573,573,1
2018-05-01,0,casa_conforto,15,15,1
2018-05-01,0,casa_construcao,60,60,1
2018-05-01,0,cine_foto,16,16,1
2018-05-01,0,climatizacao,13,13,1
2018-05-01,0,consoles_games,38,38,1
2018-05-01,0,construcao_ferramentas_construcao,86,86,1
2018-05-01,0,construcao_ferramentas_ferramentas,5,5,1
2018-05-01,0,construcao_ferramentas_iluminacao,29,29,1
2018-05-01,0,construcao_ferramentas_jardim,13,13,1
2018-05-01,0,construcao_ferramentas_seguranca,20,20,1
2018-05-01,0,cool_stuff,163,163,1
2018-05-01,0,dvds_blu_ray,6,6,1
2018-05-01,0,eletrodomesticos,60,60,1
2018-05-01,0,eletrodomesticos_2,23,23,1
2018-05-01,0,eletronicos,216,216,1
2018-05-01,0,eletroportateis,38,38,1
2018-05-01,0,esporte_lazer,427,427,1
2018-05-01,0,fashion_bolsas_e_acessorios,99,99,1
2018-05-01,0,fashion_calcados,10,10,1
2018-05-01,0,fashion_roupa_masculina,1,1,1
2018-05-01,0,fashion_underwear_e_moda_praia,5,5,1
2018-05-01,0,ferramentas_jardim,216,216,1
2018-05-01,0,flores,1,1,1
2018-05-01,0,fraldas_higiene,3,3,1
2018-05-01,0,industria_comercio_e_negocios,32,32,1
2018-05-01,0,informatica_acessorios,384,384,1
2018-05-01,0,instrumentos_musicais,59,59,1
2018-05-01,0,livros_importados,9,9,1
2018-05-01,0,livros_interesse_geral,48,48,1
2018-05-01,0,livros_tecnicos,52,52,1
2018-05-01,0,malas_acessorios,41,41,1
2018-05-01,0,market_place,13,13,1
2018-05-01,0,moveis_cozinha_area_de_servico_jantar_e_jardim,10,10,1
2018-05-01,0,moveis_decoracao,437,437,1
2018-05-01,0,moveis_escritorio,81,81,1
2018-05-01,0,moveis_quarto,5,5,1
2018-05-01,0,moveis_sala,12,12,1
2018-05-01,0,musica,5,5,1
2018-05-01,0,papelaria,120,120,1
2018-05-01,0,pcs,6,6,1
2018-05-01,0,perfumaria,175,175,1
2018-05-01,0,pet_shop,125,125,1
2018-05-01,0,portateis_casa_forno_e_cafe,9,9,1
2018-05-01,0,portateis_cozinha_e_preparadores_de_alimentos,2,2,1
2018-05-01,0,relogios_presentes,565,565,1
2018-05-01,0,sinalizacao_e_seguranca,6,6,1
2018-05-01,0,tablets_impressao_imagem,1,1,1
2018-05-01,0,telefonia,231,231,1
2018-05-01,0,telefonia_fixa,11,11,1
2018-05-01,0,utilidades_domesticas,478,478,1
2018-05-01,1,automotivo,285,2,0.0070175438596491229
2018-05-01,1,bebes,211,2,0.0094786729857819912
2018-05-01,1,beleza_saude,652,3,0.004601226993865031
2018-05-01,1,cama_mesa_banho,573,6,0.010471204188481676
2018-05-01,1,eletrodomesticos,60,1,0.016666666666666666
2018-05-01,1,eletronicos,216,1,0.0046296296296296294
2018-05-01,1,esporte_lazer,427,2,0.00468384074941452
2018-05-01,1,fashion_bolsas_e_acessorios,99,1,0.010101010101010102
2018-05-01,1,fashion_calcados,10,1,0.1
2018-05-01,1,ferramentas_jardim,216,1,0.0046296296296296294
2018-05-01,1,informatica_acessorios,384,1,0.0026041666666666665
2018-05-01,1,livros_interesse_geral,48,1,0.020833333333333332
2018-05-01,1,moveis_decoracao,437,3,0.0068649885583524023
2018-05-01,1,papelaria,120,1,0.0083333333333333332
2018-05-01,1,perfumaria,175,2,0.011428571428571429
2018-05-01,1,pet_shop,125,1,0.008
2018-05-01,1,relogios_presentes,565,3,0.0053097345132743362
2018-05-01,1,telefonia,231,1,0.004329004329004329
2018-05-01,1,utilidades_domesticas,478,4,0.008368200836820083
2018-05-01,2,beleza_saude,652,4,0.0061349693251533744
2018-05-01,2,cama_mesa_banho,573,2,0.0034904013961605585
2018-05-01,2,casa_conforto,15,1,0.066666666666666666
2018-05-01,2,construcao_ferramentas_construcao,86,1,0.011627906976744186
2018-05-01,2,esporte_lazer,427,1,0.00234192037470726
2018-05-01,2,fashion_bolsas_e_acessorios,99,1,0.010101010101010102
2018-05-01,2,ferramentas_jardim,216,1,0.0046296296296296294
2018-05-01,2,livros_interesse_geral,48,1,0.020833333333333332
2018-05-01,2,moveis_sala,12,1,0.083333333333333329
2018-05-01,2,perfumaria,175,2,0.011428571428571429
2018-05-01,2,relogios_presentes,565,1,0.0017699115044247787
2018-05-01,2,telefonia_fixa,11,1,0.090909090909090912
2018-05-01,3,alimentos_bebidas,14,1,0.071428571428571425
2018-05-01,3,bebes,211,1,0.0047393364928909956
2018-05-01,3,bebidas,29,1,0.034482758620689655
2018-05-01,3,beleza_saude,652,1,0.0015337423312883436
2018-05-01,3,eletrodomesticos_2,23,1,0.043478260869565216
2018-05-01,3,esporte_lazer,427,1,0.00234192037470726
2018-05-01,3,fashion_bolsas_e_acessorios,99,1,0.010101010101010102
2018-05-01,3,moveis_sala,12,1,0.083333333333333329
2018-05-01,3,papelaria,120,1,0.0083333333333333332
2018-05-01,3,relogios_presentes,565,1,0.0017699115044247787
2018-05-01,3,telefonia,231,1,0.004329004329004329
2018-05-01,3,utilidades_domesticas,478,3,0.0062761506276150627
2018-06-01,0,agro_industria_e_comercio,10,10,1
2018-06-01,0,alimentos,24,24,1
2018-06-01,0,alimentos_bebidas,9,9,1
2018-06-01,0,artes,28,28,1
2018-06-01,0,artigos_de_festas,2,2,1
2018-06-01,0,artigos_de_natal,5,5,1
2018-06-01,0,audio,19,19,1
2018-06-01,0,automotivo,260,260,1
2018-06-01,0,bebes,201,201,1
2018-06-01,0,bebidas,28,28,1
2018-06-01,0,beleza_saude,765,765,1
2018-06-01,0,brinquedos,171,171,1
2018-06-01,0,cama_mesa_banho,615,615,1
2018-06-01,0,casa_conforto,16,16,1
2018-06-01,0,casa_conforto_2,1,1,1
2018-06-01,0,casa_construcao,57,57,1
2018-06-01,0,cine_foto,9,9,1
2018-06-01,0,climatizacao,9,9,1
2018-06-01,0,consoles_games,39,39,1
2018-06-01,0,construcao_ferramentas_construcao,106,106,1
2018-06-01,0,construcao_ferramentas_ferramentas,4,4,1
2018-06-01,0,construcao_ferramentas_iluminacao,35,35,1
2018-06-01,0,construcao_ferramentas_jardim,10,10,1
2018-06-01,0,construcao_ferramentas_seguranca,15,15,1
2018-06-01,0,cool_stuff,98,98,1
2018-06-01,0,dvds_blu_ray,4,4,1
2018-06-01,0,eletrodomesticos,57,57,1
2018-06-01,0,eletrodomesticos_2,17,17,1
2018-06-01,0,eletronicos,171,171,1
2018-06-01,0,eletroportateis,43,43,1
2018-06-01,0,esporte_lazer,355,355,1
2018-06-01,0,fashion_bolsas_e_acessorios,76,76,1
2018-06-01,0,fashion_calcados,8,8,1
2018-06-01,0,fashion_roupa_infanto_juvenil,1,1,1
2018-06-01,0,fashion_roupa_masculina,6,6,1
2018-06-01,0,fashion_underwear_e_moda_praia,3,3,1
2018-06-01,0,ferramentas_jardim,145,145,1
2018-06-01,0,flores,1,1,1
2018-06-01,0,fraldas_higiene,7,7,1
2018-06-01,0,industria_comercio_e_negocios,21,21,1
2018-06-01,0,informatica_acessorios,339,339,1
2018-06-01,0,instrumentos_musicais,44,44,1
2018-06-01,0,livros_importados,9,9,1
2018-06-01,0,livros_interesse_geral,31,31,1
2018-06-01,0,livros_tecnicos,26,26,1
2018-06-01,0,malas_acessorios,35,35,1
2018-06-01,0,market_place,7,7,1
2018-06-01,0,moveis_cozinha_area_de_servico_jantar_e_jardim,20,20,1
2018-06-01,0,moveis_decoracao,306,306,1
2018-06-01,0,moveis_escritorio,56,56,1
2018-06-01,0,moveis_quarto,8,8,1
2018-06-01,0,moveis_sala,27,27,1
2018-06-01,0,musica,3,3,1
2018-06-01,0,papelaria,140,140,1
2018-06-01,0,pcs,8,8,1
2018-06-01,0,perfumaria,162,162,1
2018-06-01,0,pet_shop,147,147,1
2018-06-01,0,portateis_casa_forno_e_cafe,3,3,1
2018-06-01,0,relogios_presentes,428,428,1
2018-06-01,0,sinalizacao_e_seguranca,17,17,1
2018-06-01,0,tablets_impressao_imagem,1,1,1
2018-06-01,0,telefonia,197,197,1
2018-06-01,0,telefonia_fixa,15,15,1
2018-06-01,0,utilidades_domesticas,443,443,1
2018-06-01,1,automotivo,260,1,0.0038461538461538464
2018-06-01,1,bebes,201,1,0.0049751243781094526
2018-06-01,1,beleza_saude,765,3,0.00392156862745098
2018-06-01,1,cama_mesa_banho,615,3,0.0048780487804878049
2018-06-01,1,consoles_games,39,1,0.02564102564102564
2018-06-01,1,esporte_lazer,355,2,0.0056338028169014088
2018-06-01,1,fashion_bolsas_e_acessorios,76,1,0.013157894736842105
2018-06-01,1,fashion_roupa_masculina,6,1,0.16666666666666666
2018-06-01,1,ferramentas_jardim,145,1,0.0068965517241379309
2018-06-01,1,informatica_acessorios,339,3,0.0088495575221238937
2018-06-01,1,instrumentos_musicais,44,1,0.022727272727272728
2018-06-01,1,moveis_decoracao,306,3,0.00980392156862745
2018-06-01,1,perfumaria,162,1,0.0061728395061728392
2018-06-01,1,pet_shop,147,1,0.0068027210884353739
2018-06-01,1,utilidades_domesticas,443,2,0.0045146726862302479
2018-06-01,2,automotivo,260,1,0.0038461538461538464
2018-06-01,2,bebidas,28,1,0.035714285714285712
2018-06-01,2,beleza_saude,765,1,0.00130718954248366
2018-06-01,2,eletronicos,171,1,0.0058479532163742687
2018-06-01,2,esporte_lazer,355,4,0.011267605633802818
2018-06-01,2,moveis_decoracao,306,2,0.0065359477124183009
2018-06-01,2,pet_shop,147,1,0.0068027210884353739
2018-06-01,2,relogios_presentes,428,1,0.0023364485981308409
2018-06-01,2,utilidades_domesticas,443,3,0.0067720090293453723
2018-07-01,0,agro_industria_e_comercio,26,26,1
2018-07-01,0,alimentos,58,58,1
2018-07-01,0,alimentos_bebidas,14,14,1
2018-07-01,0,artes,21,21,1
2018-07-01,0,artes_e_artesanato,10,10,1
2018-07-01,0,artigos_de_festas,2,2,1
2018-07-01,0,artigos_de_natal,8,8,1
2018-07-01,0,audio,20,20,1
2018-07-01,0,automotivo,317,317,1
2018-07-01,0,bebes,200,200,1
2018-07-01,0,bebidas,15,15,1
2018-07-01,0,beleza_saude,677,677,1
2018-07-01,0,brinquedos,148,148,1
2018-07-01,0,cama_mesa_banho,492,492,1
2018-07-01,0,casa_conforto,22,22,1
2018-07-01,0,casa_conforto_2,2,2,1
2018-07-01,0,casa_construcao,55,55,1
2018-07-01,0,cine_foto,7,7,1
2018-07-01,0,climatizacao,15,15,1
2018-07-01,0,consoles_games,48,48,1
2018-07-01,0,construcao_ferramentas_construcao,93,93,1
2018-07-01,0,construcao_ferramentas_ferramentas,9,9,1
2018-07-01,0,construcao_ferramentas_iluminacao,39,39,1
2018-07-01,0,construcao_ferramentas_jardim,19,19,1
2018-07-01,0,construcao_ferramentas_seguranca,14,14,1
2018-07-01,0,cool_stuff,113,113,1
2018-07-01,0,dvds_blu_ray,1,1,1
2018-07-01,0,eletrodomesticos,68,68,1
2018-07-01,0,eletrodomesticos_2,21,21,1
2018-07-01,0,eletronicos,141,141,1
2018-07-01,0,eletroportateis,35,35,1
2018-07-01,0,esporte_lazer,394,394,1
2018-07-01,0,fashion_bolsas_e_acessorios,66,66,1
2018-07-01,0,fashion_calcados,5,5,1
2018-07-01,0,fashion_roupa_masculina,4,4,1
2018-07-01,0,fashion_underwear_e_moda_praia,2,2,1
2018-07-01,0,ferramentas_jardim,147,147,1
2018-07-01,0,flores,2,2,1
2018-07-01,0,fraldas_higiene,3,3,1
2018-07-01,0,industria_comercio_e_negocios,13,13,1
2018-07-01,0,informatica_acessorios,366,366,1
2018-07-01,0,instrumentos_musicais,31,31,1
2018-07-01,0,livros_importados,5,5,1
2018-07-01,0,livros_interesse_geral,24,24,1
2018-07-01,0,livros_tecnicos,26,26,1
2018-07-01,0,malas_acessorios,52,52,1
2018-07-01,0,market_place,4,4,1
2018-07-01,0,moveis_colchao_e_estofado,1,1,1
2018-07-01,0,moveis_cozinha_area_de_servico_jantar_e_jardim,20,20,1
2018-07-01,0,moveis_decoracao,332,332,1
2018-07-01,0,moveis_escritorio,60,60,1
2018-07-01,0,moveis_quarto,7,7,1
2018-07-01,0,moveis_sala,45,45,1
2018-07-01,0,musica,3,3,1
2018-07-01,0,papelaria,163,163,1
2018-07-01,0,pc_gamer,1,1,1
2018-07-01,0,pcs,8,8,1
2018-07-01,0,perfumaria,161,161,1
2018-07-01,0,pet_shop,135,135,1
2018-07-01,0,portateis_casa_forno_e_cafe,14,14,1
2018-07-01,0,portateis_cozinha_e_preparadores_de_alimentos,7,7,1
2018-07-01,0,relogios_presentes,492,492,1
2018-07-01,0,sinalizacao_e_seguranca,19,19,1
2018-07-01,0,telefonia,198,198,1
2018-07-01,0,telefonia_fixa,7,7,1
2018-07-01,0,utilidades_domesticas,448,448,1
2018-07-01,1,artes_e_artesanato,10,1,0.1
2018-07-01,1,automotivo,317,3,0.00946372239747634
2018-07-01,1,beleza_saude,677,3,0.0044313146233382573
2018-07-01,1,brinquedos,148,2,0.013513513513513514
2018-07-01,1,cama_mesa_banho,492,6,0.012195121951219513
2018-07-01,1,construcao_ferramentas_construcao,93,2,0.021505376344086023
2018-07-01,1,construcao_ferramentas_iluminacao,39,1,0.02564102564102564
2018-07-01,1,esporte_lazer,394,1,0.0025380710659898475
2018-07-01,1,ferramentas_jardim,147,1,0.0068027210884353739
2018-07-01,1,livros_interesse_geral,24,1,0.041666666666666664
2018-07-01,1,moveis_decoracao,332,2,0.006024096385542169
2018-07-01,1,moveis_sala,45,1,0.022222222222222223
2018-07-01,1,perfumaria,161,1,0.0062111801242236021
2018-07-01,1,telefonia,198,2,0.010101010101010102
2018-07-01,1,utilidades_domesticas,448,4,0.0089285714285714281
2018-08-01,0,agro_industria_e_comercio,13,13,1
2018-08-01,0,alimentos,100,100,1
2018-08-01,0,alimentos_bebidas,14,14,1
2018-08-01,0,artes,17,17,1
2018-08-01,0,artes_e_artesanato,7,7,1
2018-08-01,0,artigos_de_festas,14,14,1
2018-08-01,0,artigos_de_natal,10,10,1
2018-08-01,0,audio,23,23,1
2018-08-01,0,automotivo,336,336,1
2018-08-01,0,bebes,198,198,1
2018-08-01,0,bebidas,22,22,1
2018-08-01,0,beleza_saude,749,749,1
2018-08-01,0,brinquedos,148,148,1
2018-08-01,0,cama_mesa_banho,538,538,1
2018-08-01,0,casa_conforto,15,15,1
2018-08-01,0,casa_construcao,43,43,1
2018-08-01,0,cine_foto,8,8,1
2018-08-01,0,climatizacao,17,17,1
2018-08-01,0,consoles_games,52,52,1
2018-08-01,0,construcao_ferramentas_construcao,122,122,1
2018-08-01,0,construcao_ferramentas_ferramentas,13,13,1
2018-08-01,0,construcao_ferramentas_iluminacao,54,54,1
2018-08-01,0,construcao_ferramentas_jardim,17,17,1
2018-08-01,0,construcao_ferramentas_seguranca,20,20,1
2018-08-01,0,cool_stuff,115,115,1
2018-08-01,0,dvds_blu_ray,1,1,1
2018-08-01,0,eletrodomesticos,58,58,1
2018-08-01,0,eletrodomesticos_2,12,12,1
2018-08-01,0,eletronicos,111,111,1
2018-08-01,0,eletroportateis,22,22,1
2018-08-01,0,esporte_lazer,411,411,1
2018-08-01,0,fashion_bolsas_e_acessorios,117,117,1
2018-08-01,0,fashion_calcados,3,3,1
2018-08-01,0,fashion_esporte,1,1,1
2018-08-01,0,fashion_roupa_feminina,2,2,1
2018-08-01,0,fashion_roupa_masculina,3,3,1
2018-08-01,0,fashion_underwear_e_moda_praia,1,1,1
2018-08-01,0,ferramentas_jardim,114,114,1
2018-08-01,0,fraldas_higiene,3,3,1
2018-08-01,0,industria_comercio_e_negocios,9,9,1
2018-08-01,0,informatica_acessorios,373,373,1
2018-08-01,0,instrumentos_musicais,39,39,1
2018-08-01,0,livros_importados,1,1,1
2018-08-01,0,livros_interesse_geral,33,33,1
2018-08-01,0,livros_tecnicos,28,28,1
2018-08-01,0,malas_acessorios,61,61,1
2018-08-01,0,market_place,8,8,1
2018-08-01,0,moveis_cozinha_area_de_servico_jantar_e_jardim,18,18,1
2018-08-01,0,moveis_decoracao,328,328,1
2018-08-01,0,moveis_escritorio,24,24,1
2018-08-01,0,moveis_quarto,9,9,1
2018-08-01,0,moveis_sala,36,36,1
2018-08-01,0,musica,6,6,1
2018-08-01,0,papelaria,156,156,1
2018-08-01,0,pc_gamer,1,1,1
2018-08-01,0,pcs,10,10,1
2018-08-01,0,perfumaria,197,197,1
2018-08-01,0,pet_shop,159,159,1
2018-08-01,0,portateis_casa_forno_e_cafe,17,17,1
2018-08-01,0,portateis_cozinha_e_preparadores_de_alimentos,4,4,1
2018-08-01,0,relogios_presentes,372,372,1
2018-08-01,0,sinalizacao_e_seguranca,16,16,1
2018-08-01,0,telefonia,231,231,1
2018-08-01,0,telefonia_fixa,9,9,1
2018-08-01,0,utilidades_domesticas,527,527,1
